dt,cat,bytestotal
201910041300,DEF,7200490401456
201910041300,GHI,3401666295
201910041300,JKL,646385448076
201910041300,MNO,1960543241561
201910041300,ABC,1836401486074
201910041300,DEF,7947357483463
201910041300,GHI,3793331477
201910041300,JKL,97261210850
201910041300,MNO,6960294721
201910041400,ABC,580437573288
201910041400,DEF,1960963595916
201910041400,GHI,1959880139999
201910041400,JKL,15270537672850
201910041400,MNO,980255130
201910041400,ABC,263058419417
201910041400,DEF,1892792543707
201910041400,GHI,1698140401326
201910041400,JKL,4873414491215
201910041400,MNO,699135160657
201910041400,ABC,1958958584876
201910041400,DEF,1866286469078
201910041400,GHI,7443257346613
201910041400,JKL,3021239817
201910041400,MNO,660364276959
201910041400,ABC,2025485516678
201910041400,DEF,1908789493298
201910041400,GHI,8194738103227
201910041400,JKL,8284722077
201910041400,MNO,157493187302
201910041400,ABC,6729405463
201910041500,DEF,626615272703
201910041500,GHI,1979221312245
201910041500,JKL,1961589019486
201910041500,MNO,15453911541824
201910041500,ABC,988038696
201910041500,DEF,356562019397
201910041500,GHI,2242019751577
201910041500,JKL,2073804219570
201910041500,MNO,5948838364074
201910041500,ABC,727456418985
201910041500,DEF,2123340246058
201910041500,GHI,2028833026450
201910041500,JKL,8033906376433
201910041500,MNO,3503638550
201910041500,ABC,720117846419
201910041500,DEF,2224688496954
201910041500,GHI,2079918137920
201910041500,JKL,8932428172847
201910041500,MNO,12076271529
201910041500,ABC,218541282469
201910041500,DEF,6526266289
201910041600,GHI,665638213776
201910041600,JKL,1988750137189
201910041600,MNO,2021455435803
201910041600,ABC,15832110143853
201910041600,DEF,962594297
201910041600,GHI,354962106412
201910041600,JKL,2234934713604
201910041600,MNO,2102054977264
201910041600,ABC,6020629688983
201910041600,DEF,796738157768
201910041600,GHI,2372265360744
201910041600,JKL,2296557478038
201910041600,MNO,9062437429968
201910041600,ABC,2391143161
201910041600,DEF,802009724515
201910041600,GHI,2606925757403
201910041600,JKL,2394167822286
201910041600,MNO,10536565055507
201910041600,ABC,13050184661
201910041600,DEF,230971899703
201910041600,GHI,7697557689
201910041700,JKL,686800311865
201910041700,MNO,2105647572830
201910041700,ABC,2055934021020
201910041700,DEF,16052120159834
201910041700,GHI,963928659
201910041700,JKL,379280226318
201910041700,MNO,2289628776119
201910041700,ABC,2162233480839
201910041700,DEF,6262310279473
201910041700,GHI,780218272501
201910041700,JKL,2294896524937
201910041700,MNO,2263375916036
201910041700,ABC,8950862130876
201910041700,DEF,3132023119
201910041700,GHI,743057234814
201910041700,JKL,2329233572370
201910041700,MNO,2162940249203
201910041700,ABC,9486896065205
201910041700,DEF,14318734847
201910041700,GHI,252680238074
201910041700,JKL,4989672905
201910041800,MNO,754884021090
201910041800,ABC,2272111755304
201910041800,DEF,2254392254538
201910041800,GHI,17838942707785
201910041800,JKL,1013814367
201910041800,MNO,397523706843
201910041800,ABC,2390448653948
201910041800,DEF,2238385264845
201910041800,GHI,6511097979459
201910041800,JKL,794558878545
201910041800,MNO,2333397027971
201910041800,ABC,2254457568879
201910041800,DEF,9004729767800
201910041800,GHI,2389541718
201910041800,JKL,760424135405
201910041800,MNO,2344427922813
201910041800,ABC,2192793115342
201910041800,DEF,9508623914388
201910041800,GHI,16425338019
201910041800,JKL,272568804222
201910041800,MNO,7556573272
201910041900,ABC,728877923175
201910041900,DEF,2181351571620
201910041900,GHI,2148062988868
201910041900,JKL,17016036683765
201910041900,MNO,999302140
201910041900,ABC,424283861981
201910041900,DEF,2626502896631
201910041900,GHI,2447546674303
201910041900,JKL,7158140450828
201910041900,MNO,754257088851
201910041900,ABC,2359107883956
201910041900,DEF,2248357477715
201910041900,GHI,9086497743899
201910041900,JKL,3346975989
201910041900,MNO,770395533361
201910041900,ABC,2447604116559
201910041900,DEF,2283628291669
201910041900,GHI,9876918090185
201910041900,JKL,18729369441
201910041900,MNO,298958071249
201910041900,ABC,6060276181
201910042000,DEF,724769456273
201910042000,GHI,2190565355883
201910042000,JKL,2210261798853
201910042000,MNO,17523385204246
201910042000,ABC,974545690
201910042000,DEF,412524532005
201910042000,GHI,2566195013108
201910042000,JKL,2440418221218
201910042000,MNO,6945095158204
201910042000,ABC,779404999447
201910042000,DEF,2305779009887
201910042000,GHI,2238626997577
201910042000,JKL,8963080709986
201910042000,MNO,3332254269
201910042000,ABC,816978286144
201910042000,DEF,2520038100664
201910042000,GHI,2318863210930
201910042000,JKL,10184178879551
201910042000,MNO,19272069958
201910042000,ABC,290411708179
201910042000,DEF,6174914839
201910042100,GHI,754526861693
201910042100,JKL,2306983625347
201910042100,MNO,2323242819875
201910042100,ABC,18435709562476
201910042100,DEF,1028138464
201910042100,GHI,424946258905
201910042100,JKL,2677755657593
201910042100,MNO,2518230045191
201910042100,ABC,7232273602324
201910042100,DEF,768175197466
201910042100,GHI,2270298184214
201910042100,JKL,2206499560641
201910042100,MNO,8837209567199
201910042100,ABC,2687699365
201910042100,DEF,784819776002
201910042100,GHI,2391924785397
201910042100,JKL,2214161795012
201910042100,MNO,9619881444374
201910042100,ABC,20076330106
201910042100,DEF,294808611202
201910042100,GHI,6455901966
201910042200,JKL,756208264264
201910042200,MNO,2467520413443
201910042200,ABC,2408198092531
201910042200,DEF,19715314653987
201910042200,GHI,1202182531
201910042200,JKL,439055951975
201910042200,MNO,2732902939680
201910042200,ABC,2608873234871
201910042200,DEF,7725564030006
201910042200,GHI,772801163335
201910042200,JKL,2289474198695
201910042200,MNO,2202027535282
201910042200,ABC,8806374331019
201910042200,DEF,5707302821
201910042200,GHI,713022279287
201910042200,JKL,2190871043595
201910042200,MNO,2034761990388
201910042200,ABC,8772444520000
201910042200,DEF,20541838075
201910042200,GHI,293440859480
201910042200,JKL,7663173666
201910042300,MNO,754281610797
201910042300,ABC,2550471366827
201910042300,DEF,2404651663531
201910042300,GHI,20320523897775
201910042300,JKL,840679774
201910042300,MNO,447775753295
201910042300,ABC,2898979650759
201910042300,DEF,2694641432388
201910042300,GHI,7954018282058
201910042300,JKL,722467519484
201910042300,MNO,2158844661873
201910042300,ABC,2044290478143
201910042300,DEF,8272412008172
201910042300,GHI,3610830808
201910042300,JKL,669630433954
201910042300,MNO,2017766767716
201910042300,ABC,1893102201533
201910042300,DEF,8191815335586
201910042300,GHI,20116302032
201910042300,JKL,281834270677
201910042300,MNO,8798030807
201910050000,ABC,729154189426
201910050000,DEF,2556871508709
201910050000,GHI,2515855223591
201910050000,JKL,20632026819872
201910050000,MNO,1302879213
201910050000,ABC,439828020439
201910050000,DEF,2951971787362
201910050000,GHI,2698993977955
201910050000,JKL,8160596336154
201910050000,MNO,710517382958
201910050000,ABC,2083866088817
201910050000,DEF,1956638847682
201910050000,GHI,7901527536463
201910050000,JKL,3342810162
201910050000,MNO,657228916889
201910050000,ABC,1899528731024
201910050000,DEF,1743294414458
201910050000,GHI,7644075916255
201910050000,JKL,19736267470
201910050000,MNO,277956099387
201910050000,ABC,6853469775
201910050100,DEF,704717434899
201910050100,GHI,2703233606640
201910050100,JKL,2678074148936
201910050100,MNO,21656801773279
201910050100,ABC,993082056
201910050100,DEF,421102787712
201910050100,GHI,2956655971218
201910050100,JKL,2733555090918
201910050100,MNO,8110505234985
201910050100,ABC,670784994300
201910050100,DEF,1963328919672
201910050100,GHI,1868549652908
201910050100,JKL,7354057865644
201910050100,MNO,4012438713
201910050100,ABC,601450560981
201910050100,DEF,1729723315043
201910050100,GHI,1611290582976
201910050100,JKL,7031616309623
201910050100,MNO,17386648431
201910050100,ABC,241657189618
201910050100,DEF,6842430223
201910050200,GHI,665937145995
201910050200,JKL,2820105582743
201910050200,MNO,2954226933129
201910050200,ABC,22936979161390
201910050200,DEF,1100958963
201910050200,GHI,369184428141
201910050200,JKL,2935624972438
201910050200,MNO,2797210728016
201910050200,ABC,8073918233260
201910050200,DEF,611510054845
201910050200,GHI,1694514564828
201910050200,JKL,1622784741626
201910050200,MNO,6522767527253
201910050200,ABC,3291408599
201910050200,DEF,476986058350
201910050200,GHI,1444317624218
201910050200,JKL,1323318634794
201910050200,MNO,5812522710600
201910050200,ABC,15574031490
201910050200,DEF,230771102107
201910050200,GHI,7588283242
201910050300,JKL,637590719742
201910050300,MNO,2949794367046
201910050300,ABC,2981008000480
201910050300,DEF,23776767517518
201910050300,GHI,1360086411
201910050300,JKL,341288323904
201910050300,MNO,2752482688011
201910050300,ABC,2622663146769
201910050300,DEF,8143457995763
201910050300,GHI,499326325597
201910050300,JKL,1395328807061
201910050300,MNO,1305918717959
201910050300,ABC,5213684373152
201910050300,DEF,3969133051
201910050300,GHI,356491298816
201910050300,JKL,1071141378579
201910050300,MNO,972584838752
201910050300,ABC,4300626647164
201910050300,DEF,14851950600
201910050300,GHI,194694383670
201910050300,JKL,7091938260
201910050400,MNO,574043135642
201910050400,ABC,2734244345032
201910050400,DEF,2796127199355
201910050400,GHI,22186325233918
201910050400,JKL,1171435177
201910050400,MNO,325404671029
201910050400,ABC,2707694413180
201910050400,DEF,2584590902534
201910050400,GHI,7930540885013
201910050400,JKL,383912572654
201910050400,MNO,1029811307883
201910050400,ABC,979435208326
201910050400,DEF,3858311691893
201910050400,GHI,3281993651
201910050400,JKL,257860001256
201910050400,MNO,750646761065
201910050400,ABC,684254457906
201910050400,DEF,3049473460792
201910050400,GHI,13826200178
201910050400,JKL,165889128861
201910050400,MNO,7228828797
201910050500,ABC,456559041113
201910050500,DEF,2196195002472
201910050500,GHI,2265448917360
201910050500,JKL,17761512249703
201910050500,MNO,1052391637
201910050500,ABC,296563688321
201910050500,DEF,2559229786681
201910050500,GHI,2386195894954
201910050500,JKL,7259886017286
201910050500,MNO,278022708466
201910050500,ABC,746481094539
201910050500,DEF,654582775894
201910050500,GHI,2618012890076
201910050500,JKL,4194276972
201910050500,MNO,190307959047
201910050500,ABC,488961496896
201910050500,DEF,467812721187
201910050500,GHI,2005508127308
201910050500,JKL,10931290816
201910050500,MNO,147526549095
201910050500,ABC,7392696257
201910050600,DEF,316747904248
201910050600,GHI,1549672980806
201910050600,JKL,1655892391869
201910050600,MNO,12765555125359
201910050600,ABC,1062170411
201910050600,DEF,237122539036
201910050600,GHI,2021785964413
201910050600,JKL,1892128645748
201910050600,MNO,5764461175872
201910050600,ABC,201991072257
201910050600,DEF,528295980326
201910050600,GHI,446710740977
201910050600,JKL,1753895731175
201910050600,MNO,4486066593
201910050600,ABC,138679685363
201910050600,DEF,362211151517
201910050600,GHI,325129288300
201910050600,JKL,1470534461686
201910050600,MNO,6826724388
201910050600,ABC,119449896488
201910050600,DEF,8912766305
201910050700,GHI,236393957326
201910050700,JKL,1075912313881
201910050700,MNO,1114226309286
201910050700,ABC,8717849100725
201910050700,DEF,1427787762
201910050700,GHI,163763547681
201910050700,JKL,1458394061228
201910050700,MNO,1380568791170
201910050700,ABC,4012041711410
201910050700,DEF,157574434615
201910050700,GHI,374197902065
201910050700,JKL,324285313599
201910050700,MNO,1253731664905
201910050700,ABC,6420101910
201910050700,DEF,113949196492
201910050700,GHI,292790831380
201910050700,JKL,251449009569
201910050700,MNO,1188074597452
201910050700,ABC,4856274826
201910050700,DEF,88965930349
201910050700,GHI,7456152140
201910050800,JKL,177537924008
201910050800,MNO,779082835937
201910050800,ABC,778466453773
201910050800,DEF,6390884426884
201910050800,GHI,1052533403
201910050800,JKL,110216949214
201910050800,MNO,962504809475
201910050800,ABC,974943446752
201910050800,DEF,2717474151484
201910050800,GHI,125310158969
201910050800,JKL,309790088043
201910050800,MNO,255168853858
201910050800,ABC,980691291324
201910050800,DEF,3627579919
201910050800,GHI,99895209535
201910050800,JKL,247894464653
201910050800,MNO,226551844095
201910050800,ABC,1044603460224
201910050800,DEF,2969845661
201910050800,GHI,62114908411
201910050800,JKL,7340522676
201910050900,MNO,144957967416
201910050900,ABC,560319177361
201910050900,DEF,596166140307
201910050900,GHI,4728496304637
201910050900,JKL,1066458136
201910050900,MNO,84667382373
201910050900,ABC,674009331377
201910050900,DEF,709775330626
201910050900,GHI,1974885094565
201910050900,JKL,135125058440
201910050900,MNO,327475584624
201910050900,ABC,262220865589
201910050900,DEF,1029507750146
201910050900,GHI,4314253767
201910050900,JKL,129372303473
201910050900,MNO,318661857009
201910050900,ABC,293135703236
201910050900,DEF,1295609140993
201910050900,GHI,2961805861
201910050900,JKL,46136885564
201910050900,MNO,8192263725
201910051000,ABC,131448892854
201910051000,DEF,486219983229
201910051000,GHI,494597723014
201910051000,JKL,4139977740612
201910051000,MNO,1066666451
201910051000,ABC,79352764796
201910051000,DEF,542905028401
201910051000,GHI,527691705896
201910051000,JKL,1482455914194
201910051000,MNO,175883838203
201910051000,ABC,443260850471
201910051000,DEF,382732762401
201910051000,GHI,1494443848572
201910051000,JKL,4082674793
201910051000,MNO,219810750188
201910051000,ABC,539906922763
201910051000,DEF,511785666894
201910051000,GHI,2229005630060
201910051000,JKL,1604757787
201910051000,MNO,31682244633
201910051000,ABC,8075182136
201910051100,DEF,151517185438
201910051100,GHI,560613094163
201910051100,JKL,529644631655
201910051100,MNO,4398846903875
201910051100,ABC,1396443264
201910051100,DEF,69116499335
201910051100,GHI,550087112506
201910051100,JKL,459845222356
201910051100,MNO,1340482212534
201910051100,ABC,276257109856
201910051100,DEF,721432185798
201910051100,GHI,679970757655
201910051100,JKL,2628772320723
201910051100,MNO,5573205160
201910051100,ABC,355467795486
201910051100,DEF,956118932953
201910051100,GHI,879443371621
201910051100,JKL,3850434124316
201910051100,MNO,1148511456
201910051100,ABC,32811740266
201910051100,DEF,7508773588
201910051200,GHI,209788025620
201910051200,JKL,788508853437
201910051200,MNO,753363496977
201910051200,ABC,6039832924270
201910051200,DEF,1075728680
201910051200,GHI,78870434262
201910051200,JKL,588233687279
201910051200,MNO,538715606437
